vid,utter_id_x,emotion,C-E1,C-E2,C-E4,sentence,utter_id_y,label,Valence,Arousal,Dominance
Ses01M_impro07,Ses01M_impro07_M003,exc,Excited,Excited,,"Yeah.  Well, I don't--well yeah I can pitch, I'm not like the pitcher though. I'm like the pinch hitter guy I mostly just hit.  But I guess I'm going to have to... Yeah, and then I play shortstop too but... It's so ex- The good news is I get to stay here.",5,4,4.0,4.0,3.0
Ses01M_impro07,Ses01M_impro07_F002,xxx,Excited,Happiness,,Uh huh.,6,0,3.5,3.0,2.0
Ses01M_impro07,Ses01M_impro07_F003,exc,Excited,Surprise,,Pinch hitting softball.,7,4,3.5,3.0,3.0
Ses01M_impro07,Ses01M_impro07_F004,exc,Excited,Surprise,,That is incredible.,8,4,4.0,3.5,3.0
Ses01M_impro07,Ses01M_impro07_F005,exc,Excited,Surprise,,That's amazing. They pay for everything?,9,4,4.5,4.0,3.0
Ses01M_impro07,Ses01M_impro07_M004,exc,Excited,Excited,,"I know. For softball, yeah.",10,4,4.5,3.5,2.5
Ses01M_impro07,Ses01M_impro07_F006,exc,Excited,Surprise,,"Your housing, books, everything? That is incredible.",11,4,3.5,3.5,3.0
Ses01M_impro07,Ses01M_impro07_M005,exc,Excited,Excited,,"Yeah, everything. Every like- free ride and I get to, you know, like be on like a Trojans sports team too. And it's like cool. Isn't it awesome?",12,4,4.0,4.0,3.0
Ses01M_impro07,Ses01M_impro07_F007,exc,Excited,Surprise,,That is incredible. Do you get like a per diem?,13,4,3.5,2.5,3.0
Ses01M_impro07,Ses01M_impro07_M006,hap,Excited,Happiness,,"I don't know. I should ask. Yeah, I will.",14,0,4.0,3.0,2.0
Ses01M_impro07,Ses01M_impro07_F008,exc,Excited,Excited,,You should...You should look into that.,15,4,4.0,2.5,3.0
Ses01M_impro07,Ses01M_impro07_F009,exc,Excited,Surprise,,"That is amazing, congratulations. Good for you.",16,4,4.0,2.5,3.5
Ses01M_impro07,Ses01M_impro07_M007,exc,Excited,Excited,,Thank you.,17,4,4.0,4.0,2.5
Ses01M_impro07,Ses01M_impro07_M008,exc,Excited,Happiness,,But I don't know I want to live in the housing that they give me though 'cause I think I want to you know like get like a nicer place.,18,4,4.0,3.0,2.5
Ses01M_impro07,Ses01M_impro07_F010,neu,Excited,Neutral,,Oh.,19,2,3.0,2.0,2.0
Ses01M_impro07,Ses01M_impro07_F011,exc,Excited,Excited,,"Yeah, that you probably. You should see one of these Victorian houses around by.",20,4,3.0,2.5,2.5
Ses01M_impro07,Ses01M_impro07_M009,exc,Excited,Happiness,,Where should I move?,21,4,3.0,2.5,2.5
Ses01M_impro07,Ses01M_impro07_M010,exc,Excited,Excited,,"That's a really good idea. Or I could go to like Santa Monica. Go beach. Venice beach, yeah a little dirty though. I don't want to go to Venice beach. But - Malibu. All right.",22,4,3.5,3.0,3.0
Ses01M_impro07,Ses01M_impro07_F012,neu,Excited,Neutral,,Oh. Venice beach.,23,2,4.0,3.0,2.5
Ses01M_impro07,Ses01M_impro07_F013,exc,Excited,Excited,,"Oh, you don't like that. You're west-sider?",24,4,3.5,2.5,2.5
Ses01M_impro07,Ses01M_impro07_F014,exc,Excited,Excited,,"Okay. That would be way too much of a commute you can't do that. Especially- I know especially from--I don't know, what I was going to say, I don't know.",25,4,4.0,3.0,3.0
Ses01M_impro07,Ses01M_impro07_M011,hap,Excited,Happiness,,Professional softball player Malibu. [LAUGHTER],26,0,4.0,3.0,2.5
Ses01M_impro07,Ses01M_impro07_F015,exc,Excited,Excited,,I don't know. Commuting from what Malibu that would be ridiculous.,27,4,4.0,2.5,2.5
Ses01M_impro07,Ses01M_impro07_M013,hap,Excited,Happiness,,"Oh yeah, that would be.  Well, depends on what type of car you had, though too. I guess it would be worth it. helicopter. Yeah, helicopter.  There is a helipad there, right? Yeah, exactly.",28,0,3.5,2.5,2.5
Ses01M_impro07,Ses01M_impro07_F016,exc,Excited,Excited,,Oh yeah. He'd drop you right off at practice?,29,4,4.0,3.0,2.5
Ses01M_impro07,Ses01M_impro07_F018,exc,Excited,Excited,,They have those neon--softballs.  They're like day-glow you can see them anywhere.,30,4,3.5,3.0,2.5
Ses01M_impro07,Ses01M_impro07_F020,neu,Excited,Neutral,,Oh. That is incredible. Is it--,31,2,3.0,2.5,2.5
Ses01M_impro07,Ses01M_impro07_F021,exc,Excited,Excited,,"do they have a--is it a co-ed softball team?  I mean... Really? You know, I didn't even know that they have that.",32,4,3.5,3.0,2.5
Ses01M_impro07,Ses01M_impro07_M017,hap,Excited,Happiness,,They do it's--believe me it's huge.,33,0,4.0,3.5,2.5
Ses01M_impro07,Ses01M_impro07_F022,exc,Excited,Excited,,Who do you play? Like do--are you like... nationally ranked?,34,4,4.0,3.5,3.5
Ses01M_impro07,Ses01M_impro07_M018,exc,Excited,Happiness,,I just got into it. I just kind of fell into it. Literally I was walking around and...,35,4,3.5,3.5,3.0
Ses01M_impro07,Ses01M_impro07_F023,exc,Excited,Surprise,,That is unbelievable.,36,4,4.0,3.0,2.5
Ses01M_impro07,Ses01M_impro07_M019,hap,Excited,Happiness,,It's pretty wild.,37,0,3.5,2.5,2.5
Ses01M_impro07,Ses01M_impro07_F024,exc,Excited,Excited,,I would put that right up there with--ping-pong.,38,4,3.5,3.0,2.5
Ses01M_impro07,Ses01M_impro07_M020,neu,Excited,Neutral,,"Yeah, well I doubt [GARBAGE] ping pong [GARBAGE]",39,2,3.5,2.5,2.5
Ses01M_impro07,Ses01M_impro07_F025,exc,Excited,Excited,,I mean not to denigrate what you are doing.  I think that's great.,40,4,4.0,3.5,2.5
Ses01M_impro07,Ses01M_impro07_F026,exc,Excited,Surprise,,"No, no.  I love softball. I played softball all the time.",41,4,4.0,4.0,3.5
Ses01M_impro07,Ses01M_impro07_F027,exc,Excited,Surprise,,I am not saying you should be. I'm not no. I think it's great I think you should be incredibly proud yourself especially because you're going to U.S.C for free for doing it. For free.,42,4,4.5,4.0,3.0
Ses01M_impro07,Ses01M_impro07_M024,exc,Excited,Excited,,For free that's really what it's about. I mean who cares I mean if I have to play softball all the time?,43,4,4.0,3.0,3.0
Ses01M_impro07,Ses01M_impro07_M026,neu,Excited,Neutral,,Yeah we have like away games and stuff.,44,2,2.5,3.0,2.5
Ses01M_impro07,Ses01M_impro07_M030,neu,Excited,Neutral,,But you know I'm like [GARBAGE].,45,2,3.0,2.5,1.5
Ses01M_impro07,Ses01M_impro07_F033,hap,Happiness,Happiness,,You're like the rookie? The new kid.,46,0,3.0,3.0,3.0
Ses01M_impro07,Ses01M_impro07_F034,hap,Happiness,Excited,,Just watch in five years you'll be like on the force. You carry around donuts in your back pocket... [LAUGHTER],47,0,4.0,3.5,3.5
Ses01M_impro07,Ses01M_impro07_M032,hap,Excited,Happiness,,I'm going to have a mustache...On the force...,48,0,4.0,3.0,2.5
Ses01M_impro07,Ses01M_impro07_M033,hap,Excited,Happiness,,Pull over..,49,0,3.5,2.5,1.5
Ses01M_script01_1,Ses01M_script01_1_F000,fru,Frustration,Sadness,Frustration,What he's going to say?,0,5,2.0,1.6667,1.6667
Ses01M_script01_1,Ses01M_script01_1_M000,neu,Frustration,Neutral,Neutral,He saw it.,1,2,2.6667,2.0,2.0
Ses01M_script01_1,Ses01M_script01_1_M002,neu,Frustration,Neutral,Neutral,I was out here at four this morning I heard a crack and I looked out the window and he was standing right over there.,2,2,2.3333,2.3333,1.6667
Ses01M_script01_1,Ses01M_script01_1_M003,sad,Sadness,Sadness,Neutral,I don't know.  But he went back in the kitchen and he cried.,3,1,2.0,2.3333,1.6667
Ses01M_script01_1,Ses01M_script01_1_F004,sad,Fear,Sadness,Sadness,Did you talk to him?,4,1,2.0,2.0,2.0
Ses01M_script01_1,Ses01M_script01_1_M004,sad,Sadness,Sadness,Sadness,No.  I figured I'd just let it wait.,5,1,2.0,2.0,2.3333
Ses01M_script01_1,Ses01M_script01_1_F005,sad,Sadness,Sadness,Sadness,Cried hard?,6,1,2.3333,1.6667,2.3333
Ses01M_script01_1,Ses01M_script01_1_M005,sad,Sadness,Sadness,Sadness,"Yeah, I could hear him crying through the floorboards in my room.",7,1,2.0,2.6667,2.3333
Ses01M_script01_1,Ses01M_script01_1_F006,sad,Sadness,Sadness,Sadness,[BREATHING],8,1,2.0,2.3333,1.6667
Ses01M_script01_1,Ses01M_script01_1_F007,fru,Frustration,Anger,Frustration,What is he doing out here at that hour?,9,5,2.3333,3.0,3.3333
Ses01M_script01_1,Ses01M_script01_1_M006,sad,Sadness,Sadness,Other,I don't know.,10,1,2.3333,2.3333,1.6667
Ses01M_script01_1,Ses01M_script01_1_F008,ang,Anger,Anger,Neutral,"He's dreaming about him again, walking the streets.",11,3,2.3333,2.3333,2.6667
Ses01M_script01_1,Ses01M_script01_1_M007,sad,Sadness,Sadness,Neutral,I guess he is.,12,1,3.0,2.3333,2.0
Ses01M_script01_1,Ses01M_script01_1_M008,fru,Frustration,Frustration,Frustration,I don't know the meaning of it.  But I know we've made terrible mistake with father.,13,5,2.3333,3.0,3.0
Ses01M_script01_1,Ses01M_script01_1_F011,ang,Anger,Surprise,Anger,What do you mean a mistake?,14,3,2.3333,3.3333,3.3333
Ses01M_script01_1,Ses01M_script01_1_M010,fru,Frustration,Frustration,Frustration,"I just--why shouldn't he walk the nights waiting for him, huh?  Do we contradict him do we say we don't have any hope any more that he's not coming back?",15,5,2.6667,3.3333,3.6667
Ses01M_script01_1,Ses01M_script01_1_F012,fru,Frustration,Anger,Frustration,"What do you want to do, argue with him?",16,5,2.3333,2.3333,3.0
Ses01M_script01_1,Ses01M_script01_1_M011,fru,Frustration,Frustration,Frustration,"I don't want to argue with him, it's just for God's sake it's time he realized that no one believes with him any more.",17,5,2.3333,2.6667,3.3333
Ses01M_script01_1,Ses01M_script01_1_M012,fru,Frustration,Frustration,Frustration,I got to.,18,5,2.0,4.0,4.0
Ses01M_script01_1,Ses01M_script01_1_F014,ang,Anger,Anger,Anger,"What, can you prove it?  What proof do you have?  Can you prove it?",19,3,1.6667,3.3333,4.0
Ses01M_script01_1,Ses01M_script01_1_M013,fru,Frustration,Frustration,Frustration,"For God's sake, three years?  Nobody comes back after three years. It's insane.",20,5,2.6667,2.0,3.0
Ses01M_script01_1,Ses01M_script01_1_F015,ang,Anger,Sadness,Frustration,"To you it is, to me it is.  But to your father?  You can talk yourself 'til you're blue in the face but there's was no grave and there is no body.  So where are you?",21,3,2.0,3.3333,4.3333
Ses01M_script01_1,Ses01M_script01_1_M014,fru,Frustration,Frustration,Frustration,"Okay, all right.  Mom, sit down.  I want to talk to you.",22,5,2.6667,2.6667,2.0
Ses01M_script01_1,Ses01M_script01_1_F016,ang,Anger,Anger,Anger,The trouble is those god damn news papers.  Every month some boy comes back missing longer then Larry so--,23,3,1.6667,4.3333,4.3333
Ses01M_script01_1,Ses01M_script01_1_M015,fru,Frustration,Sadness,Frustration,"Yeah, okay all right, all right.  Listen, um, you know why I asked Annie here, right?",24,5,3.0,2.6667,2.0
Ses01M_script01_1,Ses01M_script01_1_F017,ang,Anger,Anger,Anger,Why?,25,3,2.0,2.3333,2.6667
Ses01M_script01_1,Ses01M_script01_1_M017,neu,Neutral,Happiness,Neutral,I'm going to ask her to marry me.,26,2,3.0,3.0,3.3333
Ses01M_script01_1,Ses01M_script01_1_F019,fru,Frustration,Frustration,Frustration,"Well, that's only your business, Chris.",27,5,2.3333,3.0,3.0
Ses01M_script01_1,Ses01M_script01_1_M018,fru,Frustration,Neutral,Frustration,You know it's not just my business.,28,5,2.6667,3.0,3.3333
Ses01M_script01_1,Ses01M_script01_1_F020,ang,Anger,Anger,Anger,"Well, what do you want me to do?  You're old enough known your own business.",29,3,1.6667,3.6667,4.0
Ses01M_script01_1,Ses01M_script01_1_M019,fru,Frustration,Frustration,Frustration,So it's okay then?  I'm just going to go ahead with it?,30,5,2.6667,3.6667,3.3333
Ses01M_script01_1,Ses01M_script01_1_M020,ang,Anger,Anger,Frustration,"See.  Then it's not just my business. Sometimes you infuriate me, you know that?  You know it's just your business too if I tell father and he throws a fit about it, huh?",31,3,1.6667,4.0,4.3333
Ses01M_script01_1,Ses01M_script01_1_F022,fru,Frustration,Anger,Frustration,I'm just saying.,32,5,2.3333,2.6667,3.3333
Ses01M_script01_1,Ses01M_script01_1_F023,ang,Anger,Anger,Frustration,I'm sorry.  I ignore what I've got to ignore. That girl is Larry's girl.,33,3,1.6667,3.6667,4.3333
Ses01M_script01_1,Ses01M_script01_1_M021,ang,Anger,Anger,Frustration,She is not Larry's girl.,34,3,2.3333,3.3333,4.3333
Ses01M_script01_1,Ses01M_script01_1_F024,ang,Anger,Anger,Anger,"From father's point of view he is not dead and you have no right to take his girl.  I'm just saying that you can go on from there if you know where to go but I'm saying I don't know where to go.  See, I don't know.",35,3,1.6667,4.3333,4.3333
Ses01M_script01_1,Ses01M_script01_1_M022,fru,Frustration,Frustration,Frustration,I don't know why it is you know every time I reach out for something I have to pull back 'cause I'm afraid it's going to hurt somebody.  All my life...,36,5,1.6667,3.6667,3.3333
Ses01M_script01_1,Ses01M_script01_1_F025,neu,Frustration,Neutral,Neutral,You're a considerate fellow.  There's nothing wrong in that.,37,2,3.3333,2.6667,3.0
Ses01M_script01_1,Ses01M_script01_1_M023,ang,Anger,Anger,Anger,To hell with that.,38,3,1.3333,4.6667,4.3333
Ses01M_script01_1,Ses01M_script01_1_F026,neu,Frustration,Neutral,Neutral,Did you ask Annie yet?,39,2,3.0,2.3333,3.0
Ses01M_script01_1,Ses01M_script01_1_M024,sad,Sadness,Sadness,Frustration,"No, I wanted to get this all sorted out first.",40,1,2.6667,3.0,2.3333
Ses01M_script01_1,Ses01M_script01_1_F027,fru,Frustration,Surprise,Frustration,"Well, how do you know she's going to marry you?  Maybe she feels same way your father does.",41,5,2.3333,3.3333,3.6667
Ses01M_script01_1,Ses01M_script01_1_F028,fru,Frustration,Anger,Frustration,"The trouble is you don't see enough women, you never did.",42,5,2.6667,2.6667,2.6667
Ses01M_script01_1,Ses01M_script01_1_M026,fru,Frustration,Sadness,Frustration,So what?  I'm just--I'm not fast with women.,43,5,2.3333,3.0,2.0
Ses01M_script01_1,Ses01M_script01_1_F029,ang,Anger,Anger,Frustration,I don't see why it has to be Annie.,44,3,2.3333,2.6667,3.3333
Ses01M_script01_1,Ses01M_script01_1_M027,fru,Frustration,Frustration,Frustration,Because it is.,45,5,2.6667,3.0,3.6667
Ses01M_script01_1,Ses01M_script01_1_F030,ang,Anger,Anger,Frustration,"That's a good answer but it doesn't answer anything.  You haven't seen her since you went away to war, it's been five years.",46,3,1.6667,4.0,4.0
Ses01M_script01_1,Ses01M_script01_1_M028,fru,Frustration,Frustration,Frustration,"I don't know, it I think of her, I grew up next to her.  She is what I think of when I think of a wife.",47,5,3.0,3.3333,3.0
Ses01M_script01_1,Ses01M_script01_1_F031,sad,Frustration,Sadness,Sadness,"He thinks he's coming back, Chris.  You marry that girl you're pronouncing him dead.",48,1,2.0,2.6667,3.3333
Ses01M_script01_1,Ses01M_script01_1_F032,ang,Anger,Anger,Frustration,"Do you know what that'll do to you, to your father, do you know?  I don't.",49,3,2.0,3.0,4.0
Ses01M_script01_1,Ses01M_script01_1_M030,fru,Frustration,Frustration,Frustration,I've given it lots of thought.  And I keep coming back to the same thing.,50,5,1.6667,3.3333,3.0
Ses01M_script01_1,Ses01M_script01_1_M031,fru,Frustration,Frustration,Frustration,"When I think of a family, when I think of my future I see Annie in the center of that and you know and if that can't happen here then I'll go somewhere else.",51,5,2.6667,3.0,3.3333
Ses01M_script01_1,Ses01M_script01_1_M032,fru,Frustration,Anger,Frustration,I'll leave.  I'll get married and move somewhere else maybe New York.,52,5,3.0,3.3333,4.0
Ses01M_script01_1,Ses01M_script01_1_F035,ang,Anger,Surprise,Anger,Are you crazy?,53,3,2.6667,3.6667,3.6667
Ses01M_script01_1,Ses01M_script01_1_F036,ang,Anger,Anger,Anger,You have a business here.  I said what the hell is this?,54,3,1.3333,4.3333,4.3333
Ses01M_script01_1,Ses01M_script01_1_M034,ang,Anger,Anger,Frustration,Business?  The business doesn't inspire me.,55,3,2.6667,2.6667,3.0
Ses01M_script01_1,Ses01M_script01_1_F037,ang,Anger,Anger,Anger,"Oh, must you be inspired.",56,3,2.0,3.3333,4.3333
Ses01M_script01_1,Ses01M_script01_1_M035,ang,Anger,Anger,Frustration,"Yes, yes I like it for one hour a day.  I don't care if I have to grub for money all day long when I come home I want it nice, I want a family, I want to kids and Annie is in the center of that.",57,3,2.0,4.0,4.6667
Ses01M_script01_1,Ses01M_script01_1_M036,fru,Frustration,Sadness,Frustration,If that can't happen here...,58,5,2.0,3.0,3.0
Ses01M_script01_1,Ses01M_script01_1_M037,neu,Frustration,Neutral,Neutral,"Yes, on this I would.",59,2,2.3333,2.3333,2.6667
Ses01M_script01_1,Ses01M_script01_1_F039,ang,Anger,Anger,Anger,"Well, you don't want to think like that.",60,3,1.6667,3.0,4.0
Ses01M_script01_1,Ses01M_script01_1_M038,sad,Sadness,Sadness,Frustration,Then help me stay here mom.,61,1,2.0,2.6667,2.6667
Ses01M_script01_1,Ses01M_script01_1_F040,ang,Anger,Anger,Frustration,"All right but you don't think like that because what the hell is this all for.  This is all for you, what are we working for Chris? The whole shooting match is for you.",62,3,1.0,4.3333,4.3333
Ses01M_script01_1,Ses01M_script01_1_M040,sad,Sadness,Sadness,Frustration,Then help me stay.,63,1,2.6667,2.3333,3.0
Ses01M_script01_1,Ses01M_script01_1_F041,ang,Anger,Anger,Anger,"Well, you don't think like that.",64,3,1.6667,4.3333,4.0
Ses01M_script01_1,Ses01M_script01_1_M041,ang,Anger,Anger,Frustration,I am thinking like that.,65,3,2.6667,3.0,3.6667
Ses01M_script01_1,Ses01M_script01_1_F042,ang,Anger,Sadness,Anger,"I don't understand you, do I?",66,3,2.0,3.3333,2.6667
Ses01M_script01_1,Ses01M_script01_1_M042,sad,Sadness,Sadness,Sadness,"No, you don't.  I'm a pretty tough guy.",67,1,3.0,2.0,3.3333
Ses01M_script01_1,Ses01M_script01_1_F043,ang,Sadness,Disgust,Anger,"Well, I can see that.",68,3,3.0,2.0,2.3333
Ses01F_impro06,Ses01F_impro06_M000,sad,Sadness,Sadness,Neutral,"I'm sorry, Joy.",0,1,2.5,2.0,3.0
Ses01F_impro06,Ses01F_impro06_M001,neu,Sadness,Neutral,Neutral,Is there anything I can get you?  Do you want me to take care of anything for you or...?,1,2,2.5,3.0,3.5
Ses01F_impro06,Ses01F_impro06_M002,neu,Sadness,Neutral,Neutral,...pick up anything?,2,2,2.5,2.0,3.0
Ses01F_impro06,Ses01F_impro06_F002,sad,Sadness,Sadness,Neutral,No.,3,1,2.0,1.5,2.5
Ses01F_impro06,Ses01F_impro06_M003,sad,Sadness,Sadness,Neutral,You know you are welcome to stay at my house if you want to just check out for a couple days and hang out.,4,1,2.5,2.0,3.5
Ses01F_impro06,Ses01F_impro06_F003,neu,Sadness,Neutral,Neutral,That's sweet.,5,2,3.0,2.0,2.5
Ses01F_impro06,Ses01F_impro06_F004,neu,Sadness,Neutral,Neutral,Thank you.,6,2,3.5,2.0,3.0
Ses01F_impro06,Ses01F_impro06_F005,sad,Sadness,Sadness,Sadness,I went to see her headstone a week or two ago.,7,1,2.0,2.0,4.0
Ses01F_impro06,Ses01F_impro06_F006,sad,Sadness,Neutral,Sadness,"I used to go to cemeteries a lot before she died.  I just, you know, I felt like they were urban oasis, you know, there is always this green in the city.",8,1,3.5,3.0,4.0
Ses01F_impro06,Ses01F_impro06_M004,neu,Sadness,Neutral,Neutral,Hmm.,9,2,3.0,3.0,2.5
Ses01F_impro06,Ses01F_impro06_F007,sad,Sadness,Neutral,Sadness,So I was like wandering around before.  It takes forever to find her headstone   I always lose it. You know.,10,1,3.5,3.0,4.0
Ses01F_impro06,Ses01F_impro06_F008,sad,Sadness,Sadness,Sadness,So I was looking at this other one and there was like a piece of candy there and I thought that I would take the candy and put it on her headstone.  And-,11,1,2.5,3.5,3.5
Ses01F_impro06,Ses01F_impro06_F009,neu,Sadness,Neutral,Neutral,"this woman came up and, you know, it was hers. It was her person that was there.",12,2,2.5,3.0,3.5
Ses01F_impro06,Ses01F_impro06_M005,neu,Sadness,Neutral,Neutral,Oh.  She was there?,13,2,3.0,2.0,2.5
Ses01F_impro06,Ses01F_impro06_F010,sad,Sadness,Sadness,Neutral,"Yeah.  And she was like, that's pathetic, I hope you enjoy it.",14,1,2.0,2.5,3.5
Ses01F_impro06,Ses01F_impro06_F011,sad,Sadness,Sadness,Neutral,"And I, you know, I mean, I said I was sorry and I brought it back to her kind of and I like put it on the ground and she was like, no, it's fine.  She was like, I would rather have her back, honestly.",15,1,2.0,3.0,4.0
Ses01F_impro06,Ses01F_impro06_M006,neu,Sadness,Neutral,Neutral,Mmhmm.,16,2,3.0,2.0,2.5
Ses01F_impro06,Ses01F_impro06_M006,neu,Sadness,Neutral,Neutral,Mmhmm.,22,2,3.0,2.0,2.5
Ses01F_impro06,Ses01F_impro06_M006,neu,Sadness,Neutral,Neutral,Mmhmm.,34,2,3.0,2.0,2.5
Ses01F_impro06,Ses01F_impro06_M006,neu,Sadness,Neutral,Neutral,Mmhmm.,38,2,3.0,2.0,2.5
Ses01F_impro06,Ses01F_impro06_F012,sad,Frustration,Sadness,Sadness,"I don't know.  It just, like, I felt so bad because I shouldn't have done it.  I don't know.  Whatever.",17,1,2.0,3.5,4.5
Ses01F_impro06,Ses01F_impro06_M007,sad,Sadness,Sadness,Neutral,Yeah.,18,1,3.0,2.0,2.5
Ses01F_impro06,Ses01F_impro06_M007,sad,Sadness,Sadness,Neutral,Yeah.,30,2,3.0,2.0,2.5
